station_name,latitude,longitude,cluster,k
Queen St W / Roncesvalles Ave,43.6390239,-79.4462213,1,4
Queen St W / Spadina Ave,43.6490263,-79.3954413,0,4
Queen St W / York St (City Hall),43.6519347508009,-79.3839990632671,0,4
Queen St. E / Eastern Ave,43.6668003,-79.3127653,2,4
Queen St. E / Rhodes Ave.,43.66621917719,-79.317692568278,2,4
Queen St. E / Spruce Hill Rd.,43.6726137188247,-79.2889962535558,2,4
Queen's Park / Bloor St W,43.6660951,-79.3931643,0,4
Queen's Park Cres E / Grosvenor St - SMART,43.661810833664,-79.3896939833702,0,4
Queen's Park Cres W / Hoskin Ave,43.6652284810657,-79.3940158073027,0,4
Queens Quay / Yonge St,43.6416530039779,-79.3753053789714,0,4
Queens Quay E / Lower Sherbourne St,43.6451341471073,-79.3653736075786,0,4
Queens Quay W / Dan Leckie Way,43.6366659431768,-79.3957989143929,0,4
Queens Quay W / Lower Simcoe St,43.6394636,-79.383704,0,4
Regal Rd / Dufferin St,43.6740176,-79.4409681,1,4
Richmond St E / Jarvis St Green P,43.6527757849356,-79.3726302693127,0,4
Richmond St E / Yonge St,43.6525625,-79.3756179,0,4
Richmond St W / York St,43.6493308,-79.3887698,0,4
Ripley Ave / Ormskirk Ave,43.6392213,-79.4758775,1,4
Riverdale Park North (Broadview Ave),43.6714296565773,-79.3545405265295,2,4
Riverdale Park South (Broadview Ave),43.6681712948707,-79.3535996796763,2,4
Robert St / Bloor St W - SMART,43.6658439298678,-79.4050120691272,0,4
Roehampton Ave / Mount Pleasant Rd,43.7095353,-79.3904994,0,4
Roehampton St / Bayview Ave,43.7117489,-79.3784707,0,4
Roncesvalles Ave / Marmaduke St,43.6504984,-79.4508926,1,4
Rosedale Park (20 Schofield Ave),43.6831803535114,-79.3772379000916,0,4
Rosehill Ave / Avoca Ave - SMART,43.6879951724501,-79.3890751859803,0,4
Ross St / Cecil St - SMART,43.6568223589264,-79.3966165814807,0,4
Rouge Hill GO Station,43.7807349,-79.1304775,3,4
Roxborough St W / Yonge St,43.6781956446302,-79.3900637955132,0,4
Roxton Rd / Harbord St,43.6590490707642,-79.4229898342594,0,4
Royal York Rd / Lake Shore Blvd W,43.6038834,-79.4930047,1,4
Royal York Rd / Mimico Ave,43.6120886,-79.4965848,1,4
Runnymede Rd / Annette St,43.6601825,-79.4797864,1,4
Rusholme Park Cres / College St,43.6528085,-79.4298666,1,4
Rushton Rd / St Clair Ave W,43.6810959,-79.4277004,0,4
Russell Hill Rd / St Clair Ave W,43.6856233,-79.4080346,0,4
Russell St / Huron St - SMART,43.6604313014223,-79.3981165362059,0,4
Sackville St / Eastern Ave - SMART,43.6538072579688,-79.3595048377355,0,4
Salem Ave / Bloor St W,43.660834358905,-79.4316670265242,1,4
Scott St / The Esplanade,43.6464413,-79.3751047,0,4
Seaton St / Dundas St E - SMART,43.6587797635366,-79.3696011669615,0,4
Sentinel Rd / Finch Hydro Corridor,43.7641408001576,-79.5012829620474,1,4
Shaw St / Essex St - SMART,43.66707483905871,-79.4251187046856,0,4
Sherbourne St / Carlton St (Allan Gardens),43.6631059510597,-79.3731814259965,0,4
Sherbourne St / Isabella St,43.6695765438899,-79.3759569265572,0,4
Sherbourne St / Wellesley St E,43.6668802,-79.3748562,0,4
Sherbourne St N / Elm Ave,43.6752043,-79.3778284,0,4
Simcoe St / Adelaide St W,43.6486521011089,-79.3865966513381,0,4
Simcoe St / Dundas St W - SMART,43.6550981648947,-79.3892944428341,0,4
Simcoe St / Michael Sweet Ave,43.6523238571358,-79.3882546774087,0,4
Simcoe St / Queen St W,43.6449605,-79.3858589,0,4
Simcoe St / Wellington St North,43.6463317864611,-79.3854543757749,0,4
Simcoe St / Wellington St South,43.6458615503787,-79.3853670513939,0,4
Soho St / Queen St W,43.6495296,-79.3932237,0,4
Sorauren/Geoffrey (Sorauren Park) - SMART,43.6492804757264,-79.4444989087368,1,4
Southwood Dr / Kingston Rd - SMART,43.6786878335578,-79.297963251974,2,4
Spadina Ave / Adelaide St W,43.6472572203667,-79.3953179631646,0,4
Spadina Ave / Blue Jays Way,43.6417123378916,-79.393299969193,0,4
Spadina Ave / Fort York Blvd,43.6385229,-79.3918819,0,4
Spadina Ave / Harbord St - SMART,43.6629203424004,-79.401840190046,0,4
Spadina Ave / Sussex Ave - SMART,43.6640163581269,-79.4031771654577,0,4
Spadina Ave / Willcocks St,43.6616650137922,-79.4013946315033,0,4
Spadina Rd / Austin Terrace,43.6788326388978,-79.4087191071372,0,4
Spadina Rd / St.Clair Ave West,43.6847392,-79.4105886,0,4
St Clair Ave W / Bathurst St.,43.6831802,-79.4187117,0,4
St Clair Ave W / Castleton Ave,43.6684865780749,-79.4854215885035,1,4
St Clair Ave W / Gunns Rd,43.672364945944096,-79.4701532880544,1,4
St Clair Ave W / Winona Ave,43.6806617637732,-79.4323421939171,1,4
St Clair W Subway - Heath Entrance,43.6863531726918,-79.4158972724705,0,4
St Clarens Ave / College St,43.651243472505,-79.4386795858374,1,4
St Clarens Ave / Shirley Ave,43.6486829,-79.4376644,1,4
St Columba Pl / St Clair Ave E,43.7057983,-79.310624,2,4
St Joseph St / Bay St - SMART,43.6659778279756,-79.3876263816436,0,4
St. George St / Bloor St W,43.6671228,-79.3995476,0,4
St. George St / Hoskin Ave,43.6642354,-79.3982272,0,4
St. George St / Russell St - SMART,43.660524771329,-79.3972654846751,0,4
Starspray Ave / Lawrence Ave E,43.7886393,-79.1230988,3,4
Sterling Rd / Dundas St W,43.6507062,-79.4432424,1,4
Strachan Ave / Princes' Blvd,43.6350031505812,-79.4089179736306,0,4
Sumach St  / Queen St E,43.6569513,-79.3587343,0,4
Sumach St / Carlton St. (Riverdale Farm),43.6658778020241,-79.3625256253555,0,4
Summerhill Ave / Maclennan Ave,43.6857304,-79.3777482,0,4
Summerhill Station,43.6822959,-79.3907769,0,4
Sunnybrook Health Centre - L Wing,43.7229602760138,-79.3767212331866,0,4
Sunnybrook Health Centre - S Wing,43.7212518481037,-79.3773893059861,0,4
Sunnybrook Park,43.7172814,-79.3492135,2,4
Sunnyside - Gus Ryder Pool,43.637659,-79.4545301,1,4
Sunnyside Ave / The Queensway - SMART,43.639698818612494,-79.4486546059945,1,4
Superior Ave / Lake Shore Blvd W,43.6150985,-79.4886115,1,4
Swansea Community Centre,43.6441232,-79.4768848,1,4
Symington Ave / Davenport Rd,43.6705733,-79.453762,1,4
Symington Ave / Dupont St,43.6656045,-79.4513956,1,4
Taddle Creek Park,43.6699578,-79.3988286,0,4
Tecumseth St / Queen St W - SMART,43.6466871580411,-79.4065618732045,0,4
Ted Rogers Way / Bloor St E,43.6712951811405,-79.3804811522324,0,4
Teddington Park Ave,43.7337893,-79.4009606,0,4
Temperance St. Station,43.650846,-79.3798833,0,4
The Esplanade / Hahn Pl,43.6500239813663,-79.3635884337579,0,4
The Pond Rd / Sentinel Rd,43.7699195314893,-79.5026350134133,1,4
The Queensway / High St,43.6388542,-79.4630833,1,4
The Queensway at South Kingsway,43.6362817,-79.4728966,1,4
The Royal Ontario Museum (Bloor St Entrance),43.6684016895898,-79.3949108458114,0,4
Thompson St / Broadview Ave - SMART,43.6596287991617,-79.3503898940722,2,4
Tommy Thompson Park (Leslie Street Spit),43.652105,-79.3230546,2,4
Toronto Eaton Centre (Yonge St),43.6541457,-79.3807928,0,4
Toronto Inukshuk Park,43.6324058019469,-79.4097740405008,0,4
Torresdale Ave / Antibes Dr,43.782028,-79.449858,1,4
Trent Ave / Danforth Ave,43.6892938,-79.2958807,2,4
Trinity St /Front St E,43.6513107582701,-79.3602126031943,0,4
Twelfth St / Thirteenth St,43.6005007,-79.5111013,1,4
Tyndall Ave / King St W - SMART,43.6384316902187,-79.429147166578,1,4
Ulster St / Bathurst St,43.659894,-79.4091924,0,4
Union Station,43.6447101,-79.3801397,0,4
University Ave / Armoury St,43.6531007609227,-79.3877506085706,0,4
University Ave / College St (East),43.6599538541575,-79.3896445190959,0,4
University Ave / College St (West),43.6597645879309,-79.391417505718,0,4
University Ave / Elm St,43.6564639,-79.3878214,0,4
University Ave / Gerrard St W (East Side),43.6577559884881,-79.3891715704663,0,4
University Ave / Gerrard St W (WEST) - SMART,43.6574780546312,-79.3892207332727,0,4
University Ave / King St W - SMART,43.6478122417954,-79.3842858248757,0,4
University Ave / Queen St W,43.6506898,-79.3869757,0,4
University Ave / Richmond St W,43.6498300403221,-79.3864101756682,0,4
University of Toronto Scarborough,43.7875211,-79.1887847,3,4
Vanauley St / Queen St W - SMART,43.6484367329092,-79.398386357658,0,4
Vaughan Rd / Oakwood Ave,43.6920025,-79.4398661,1,4
Vaughan Rd /Wychwood Ave,43.6826002,-79.4204075,0,4
Via Italia / Mackay Ave,43.6767015038593,-79.4452908736958,1,4
Victoria Park Ave / Danforth Ave,43.6914045,-79.28814,2,4
Victoria Park Subway Station - SMART,43.6951033751008,-79.289683548192,2,4
Victoria St / Queen St E,43.6770643,-79.3352513,2,4
Wallace Ave / Pauline Ave,43.6632211833808,-79.4396960771727,1,4
Wallace Ave / Symington Ave - SMART,43.6613208906372,-79.4495335396077,1,4
Walnut Ave / Queen St W,43.6443147,-79.4100956,0,4
Walton St / Elizabeth St - SMART,43.6578118044074,-79.3861174880594,0,4
Ward Ave / Wallace Ave,43.6630992,-79.4407156,1,4
Waterfront Trail (Rouge Hill),43.765496,-79.1471746,3,4
Wellesley St / Queen's Park Cres,43.6633509,-79.3904276,0,4
Wellesley Station Green P,43.6649629963835,-79.3835420383538,0,4
Wellington St W / Bay St,43.6472034,-79.3799642,0,4
Wellington St W / Stafford St,43.6411881837509,-79.4102294736972,0,4
Wellington St W / York St,43.6471705,-79.3795292,0,4
Wells Hill Ave / St Clair Ave W,43.6836950711386,-79.4161005712638,0,4
Western Battery Rd / Pirandello St,43.64004674458489,-79.414431334451,0,4
Westmoreland Ave / Fernbank Ave,43.6653247797205,-79.4323527444002,1,4
Weston Lions Park,43.6977645,-79.5156779,1,4
Weston Rd / St Clair Ave W - SMART,43.673180786864,-79.4680875538302,1,4
Widmer St / Adelaide St W,43.6476926849846,-79.3915550448614,0,4
Wilket Creek Park,43.7196134,-79.3341152,2,4
Willcocks St / St. George St,43.662092,-79.3978569,0,4
Windsor St / Newcastle St,43.6171627588916,-79.4971003321267,1,4
Winona Dr / Davenport Rd,43.6802741,-79.4324989,1,4
Woodbine Ave / Lake Shore Blvd E,43.6656744,-79.3047017,2,4
Woodbine Ave / O'Connor Dr,43.6992864,-79.3188026,2,4
Woodbine Subway Green P SMART,43.686868884507,-79.3110951268866,2,4
Woodbine Subway Station,43.6864791,-79.3122533,2,4
Wright / Sorauren (Sorauren Park) - SMART,43.6469170009642,-79.4426238104091,1,4
Wychwood Ave / Benson Ave - SMART,43.68104051600049,-79.4229469448601,0,4
Yarmouth Rd / Christie St,43.6698064,-79.420905,0,4
Yonge St / Alexander St - SMART,43.6628653540271,-79.383583663083,0,4
Yonge St / Aylmer Ave,43.675786904852096,-79.3890140178735,0,4
Yonge St / Bloor St,43.6691804,-79.3863146,0,4
Yonge St / Davisville Ave,43.6976798,-79.3966076,0,4
Yonge St / Dundas Sq,43.6552868,-79.3805856,0,4
Yonge St / Dundonald St - SMART,43.665914514239695,-79.384813377117,0,4
Yonge St / Golfdale Rd,43.731985,-79.4037944,0,4
Yonge St / Harbour St,43.6434503773189,-79.3755100313682,0,4
Yonge St / Lawrence Ave,43.7253816,-79.4021079,0,4
Yonge St / Montgomery Ave - SMART,43.7097102924655,-79.3991715390366,0,4
Yonge St / Orchard View Blvd,43.7082514960752,-79.3986365551089,0,4
Yonge St / St Clair Ave,43.6880777,-79.3943964,0,4
Yonge St / Wood St,43.6620557054204,-79.3833672153993,0,4
Yonge St / Yorkville Ave,43.671925,-79.3878182,0,4
York St / Lakeshore St W - South,43.6420529200216,-79.38069412177,0,4
York St / Queens Quay W,43.6402297934417,-79.3801002160262,0,4
York University (Glendon Campus) - SMART,43.7276210652555,-79.3813977427825,0,4
York University Station (North),43.7741232,-79.4996291,1,4
York University Station (South) - SMART,43.7735066761586,-79.5001690866629,1,4
1 Market St - SMART,43.646929786806,-79.3709980052162,3,5
111 Bond St (North of Dundas St E)  - SMART,43.6572633244787,-79.3784695602031,3,5
12 Harbour St,43.6428813,-79.3757135,3,5
128 Sterling Ave - SMART,43.6539448487832,-79.4450154025322,0,5
1303 Yonge St - SMART,43.6848836594691,-79.3923925025309,3,5
135 Queens Wharf  - SMART,43.6511536325749,-79.3851577289438,3,5
1525 Dundas St,43.6495688316393,-79.4324530936431,0,5
161 Bleecker St (South of Wellesley),43.6666811549701,-79.3731550006831,3,5
190 Queens Quay E,43.6451551,-79.3655184,3,5
20 Charles St E,43.6689694,-79.3849338,3,5
200 Bloor St. E.,43.6725675,-79.3823807,3,5
25 Booth Ave,43.654713,-79.3411539,1,5
25 York St  Union Station South,43.6436950961274,-79.3810035178747,3,5
285 Victoria St,43.656891,-79.3794781,3,5
324 Cherry St,43.6503092,-79.3569126,3,5
406 Oakwood Ave,43.6882606,-79.4393353,0,5
424 Wellington St W,43.6440537,-79.3966852,3,5
439 Sherbourne St,43.6661334,-79.3736615,3,5
457 King St. W. at Spadina,43.6450793704172,-79.3961006244121,3,5
51 Parliament St,43.6519742,-79.3619474,3,5
519 Church St - SMART,43.6646001333883,-79.3806990467771,3,5
541 Huron St - SMART,43.6712537258785,-79.4022355448605,3,5
555 Bloor St East,43.6728118,-79.3695531,3,5
640 Bloor Street E,43.6741798,-79.3678587,3,5
80 Clinton St (North of College),43.6563952537432,-79.4144934602031,3,5
909 Yonge St,43.6749514,-79.3885276,3,5
Adelaide St W / Brant St,43.6464039324696,-79.3981277025325,3,5
Adelaide St W / Strachan Ave,43.6435382688261,-79.4124697178004,3,5
Alameda Ave / Vaughan Rd - SMART,43.6910182753954,-79.4374761,0,5
Alma Ave / Gladstone Ave SMART,43.645082808959,-79.428022273697,0,5
Alton Ave / Dundas St E (Greenwood Park),43.6675998466659,-79.3293116141764,1,5
Alvin Ave / St Clair Ave E,43.6887072,-79.3926561,3,5
Amelia St. / Sumach St.,43.6686254843741,-79.363616316025,3,5
Amos Waites Park,43.613355,-79.4879937,0,5
Amroth Ave / Danforth Ave,43.6851299,-79.3118909,1,5
Annette St / Dundas W,43.6642986,-79.458869,0,5
Annette St / Jane St,43.6585495,-79.4871898,0,5
Antler St / Campbell Ave - SMART,43.6643427179054,-79.4493206178739,0,5
Augusta Ave / Denison Sq,43.6540735347871,-79.4018041467098,3,5
Augusta Ave / Dundas St W,43.6524151635183,-79.4010729160257,3,5
Baldwin Ave / Spadina Ave - SMART,43.6550953442059,-79.3986878160256,3,5
Baldwin St / Henry St,43.6561828411132,-79.3934396736967,3,5
Balliol St / Yonge St  SMART,43.6978569,-79.3943799,3,5
Bartlett Parkette,43.670349,-79.4362994,0,5
Barton St / Howland St - SMART,43.6685886997248,-79.4098414126466,3,5
Bathurst St / Adelaide St W,43.6449804455062,-79.4030549025326,3,5
Bathurst St / Dundas St W,43.6521688,-79.4063406,3,5
Bathurst St / Fort York Blvd,43.639157,-79.3996475,3,5
Bathurst St / Lennox St,43.6639258,-79.4107376,3,5
Bathurst St/Queens Quay(Billy Bishop Airport),43.6358391240589,-79.3984495387512,3,5
Bathurst Subway Station,43.6666871,-79.4116449,3,5
Bay St / Albert St,43.6531094618133,-79.3826437313678,3,5
Bay St / Bloor St W (East Side),43.6696891958667,-79.3892551832582,3,5
Bay St / Bloor St W (West Side),43.669692114553,-79.3900258786759,3,5
Bay St / Charles St - SMART,43.6680957892602,-79.3886873996438,3,5
Bay St / College St (East Side),43.6606978316688,-79.3856703516634,3,5
Bay St / College St (West Side) - SMART,43.6609335495427,-79.3859984919365,3,5
Bay St / Queens Quay W (Ferry Terminal),43.6413960992217,-79.3768730905225,3,5
Bay St / Scollard St,43.6719976,-79.3902757,3,5
Bay St / St. Joseph St,43.6658541967127,-79.3876680736962,3,5
Bay St / Wellesley St W,43.6637002,-79.3870773,3,5
Bayview Ave / Lawren Harris Square,43.6547794728814,-79.3537015859754,1,5
Beaty Ave / Queen St W,43.6395429,-79.441058,0,5
Bellwoods Ave / Treford Pl - SMART,43.6526221512392,-79.4133976736967,3,5
Beltline Trail / Chaplin Cres.,43.7045705083875,-79.4231132106435,3,5
Berkeley St / Adelaide St E - SMART,43.6531326617562,-79.3647637313678,3,5
Berkeley St / Dundas St E - SMART,43.6592577229468,-79.367351002532,3,5
Berry Rd / Bell Manor Dr,43.6373109947738,-79.488960317875,0,5
Beverley  St / Dundas St W,43.6537292,-79.3939769,3,5
Beverley St / College St,43.6576943,-79.3955101,3,5
Blake St / Boultbee Ave,43.6718404,-79.3382205,1,5
Blantyre Park,43.6831825,-79.2805565,1,5
Bleecker St / St James Ave,43.6690484863875,-79.3744326313671,3,5
Bloor St E / Huntley St - SMART,43.6720864958783,-79.3791355602025,3,5
Bloor St W / Balmuto St,43.6701655408665,-79.3880232313671,3,5
Bloor St W / Brock Ave,43.6592259154401,-79.4386539783555,0,5
Bloor St W / Christie St,43.66078,-79.4312138,0,5
Bloor St W / Dundas St W,43.6560373,-79.4523222,0,5
Bloor St W / High Park Ave (High Park),43.6537199481172,-79.4652740602033,0,5
Bloor St W / Huron St,43.6670201,-79.4018152,3,5
Bloor St W / Manning Ave - SMART,43.6642431181888,-79.4160831736962,3,5
Bloor St W / Pacific Ave,43.6540578220405,-79.4636864025323,0,5
Bloor St W / Riverside Ave,43.647695,-79.4875628,0,5
Bloor St W / Shaw Ave - SMART,43.6626574383616,-79.4232857178739,3,5
Blythwood Rd / Yonge St - SMART,43.7167870231111,-79.4004921178717,3,5
Bond St / Queen St E,43.6530408739241,-79.3769128025322,3,5
Braemar Ave / Eglinton Ave W,43.7042096,-79.4094508,3,5
Bremner Blvd / Rees St,43.6411386619907,-79.3877795890393,3,5
Briar Hill Ave / Yonge St - SMART,43.7138443318697,-79.3998514890364,3,5
Brick Works,43.6849127,-79.3655581,3,5
Bridgeman Ave / Bathurst St,43.674501389008,-79.4148223025314,3,5
Bridgeman Ave / Kendal Ave,43.6756522857338,-79.4098641178735,3,5
Broadview Ave / Danforth Ave,43.6763507,-79.3586274,1,5
Broadview Ave / Westwood Ave,43.684886,-79.3565672,1,5
Cariboo St / Rail Path,43.6668571498497,-79.4583445025316,0,5
Carlaw Ave / Danforth Ave,43.6783505,-79.3474623,1,5
Carlaw Ave / Dundas St E,43.6650172994178,-79.3415714160252,1,5
Carlaw Ave / Strathcona Ave,43.6754291874016,-79.3460024890379,1,5
Carlton St / Parliament St,43.6643647,-79.3681095,3,5
Central Tech  (Harbord St),43.6632465695531,-79.4091627036855,3,5
Charles St E / Jarvis St - SMART,43.6700958596067,-79.3799211448605,3,5
Charles St W / Balmuto St - SMART,43.6686325236836,-79.3874044602026,3,5
Cherry Beach,43.6370143,-79.3438162,1,5
Cherry Beach Sports Field (55 Unwin Ave),43.640607278299,-79.3411633755459,1,5
Cherry St / Distillery Ln,43.6507646108461,-79.3568653940928,3,5
Cherry St / Mill St,43.6512802,-79.3578737,3,5
Chester Station,43.6782277,-79.3525143,1,5
Chiltern Hill Rd / Eglinton Ave W,43.7003579,-79.4280706,3,5
Chorley Park - SMART,43.686173805378,-79.3693155890375,3,5
Christie St / Benson Ave (Wychwood Barns),43.6801190362763,-79.4250428602022,3,5
Church St  / Wood St,43.6628211276403,-79.3797284380518,3,5
Church St / Alexander St,43.6638815643812,-79.3800837736963,3,5
Church St / Bloor St E,43.6713237,-79.3831361,3,5
Church St / Dundas St E - SMART,43.6566255287315,-79.3771570313676,3,5
Church St / Lombard St,43.6519823530586,-79.3751559160258,3,5
Claremont St / Dundas St W,43.6513386919789,-79.4116091602033,3,5
Clarence Square,43.6441912,-79.393683,3,5
Clendenan Ave / Rowland St - SMART,43.6604476437895,-79.4714492890385,0,5
College Park - Yonge St Entrance,43.6599268375014,-79.3825955274312,3,5
College Park South,43.6599741510493,-79.3849808295252,3,5
College Park- Gerrard Entrance,43.6589057873323,-79.3838338008719,3,5
College St / Borden St,43.6571124519816,-79.4051695313676,3,5
College St / Crawford St,43.6551685699926,-79.4190170553511,3,5
College St / Huron St,43.6584260107472,-79.3981365583543,3,5
College St / Major St,43.6576116991496,-79.4028079178742,3,5
College St / Markham St,43.6563798782945,-79.4089327025321,3,5
Colonel Danforth Park,43.7796074,-79.1766316,2,5
Concord Av / Dewson St,43.6568433709601,-79.4249363394071,0,5
Concord Ave / Bloor St W,43.6619647,-79.4268271,0,5
Cosburn Ave / Cedarvale Ave,43.697154,-79.3145238,1,5
Cosburn Ave / Donlands Ave,43.6905841,-79.3413146,1,5
Cosburn Ave / Durant Ave,43.6938983486332,-79.3299831602017,1,5
Coxwell Ave /  Lake Shore Blvd E,43.662833,-79.3152384,1,5
Coxwell Ave / Plains Rd,43.6959033,-79.3292314,1,5
Crawford St / Queen St W,43.6491517,-79.4167516,3,5
Cumberland Ave / Bay St SMART,43.670631979038,-79.3898115412673,3,5
D'Arcy St / Spadina Ave - SMART,43.6541077470146,-79.3983843467098,3,5
D'Arcy St. /McCaul St. SMART,43.6553109271941,-79.3918719432911,3,5
Dalton Rd / Bloor St W,43.6662499514982,-79.4066331736962,3,5
Danforth Ave / Aldridge Ave,43.6849029594144,-79.3171629448599,1,5
Danforth Ave / Barrington Ave,43.6883669,-79.3005153,1,5
Danforth Ave / Coxwell Ave,43.6834778,-79.3237153,1,5
Danforth Ave / Dewhurst Blvd,43.6801934,-79.3394629,1,5
Danforth Ave / Ellerbeck St,43.6769393,-79.3566149,1,5
Danforth Ave / Gough Ave,43.6788320392721,-79.3461056025312,1,5
Danforth Ave / Lamb Ave,43.6819129,-79.3293717,1,5
Danforth Ave / Westlake Ave,43.6876037517295,-79.3052146025308,1,5
